NumberShares,EntryDate,EntryPrice,ExpiryDate,ExitPrice,SpotPrice_Close,Strike,Premium,Outcome,PnL_Call,PnL_Stock,PnL_Realized,PnL_Unrealized,PnL_Total,PnL_Percent,PnL_Call_Position,PnL_Stock_Position,PnL_Realized_Position,PnL_Unrealized_Position,PnL_Total_position,Ticker
303.4498342,16/11/2021,32.95437622,16/12/2021,32.53499985,32.53499985,33.61346375,0,Not Called,0,-0.419376373,0,-0.419376373,-0.419376373,-4.19E-05,0,-127.2596909,0,-127.2596909,-127.2596909,ANET
42.61666422,16/11/2021,234.6499939,16/12/2021,144.4400024,144.4400024,239.3429938,0,Not Called,0,-90.20999146,0,-90.20999146,-90.20999146,-0.009020999,0,-3844.448915,0,-3844.448915,-3844.448915,DASH
52.39716888,16/12/2021,190.8500061,18/01/2022,135.9199982,135.9199982,194.6670062,0,Not Called,0,-54.93000793,0,-54.93000793,-54.93000793,-0.005493001,0,-2878.176902,0,-2878.176902,-2878.176902,ENPH
32.36525326,16/12/2021,308.9733276,18/01/2022,315.1527942,343.5033264,315.1527942,0,Called,0,6.179466553,6.179466553,0,6.179466553,0.000617947,0,200,200,0,200,TSLA
307.3613047,16/12/2021,32.53499985,18/01/2022,31.77249908,31.77249908,33.18569984,0,Not Called,0,-0.762500763,0,-0.762500763,-0.762500763,-7.63E-05,0,-234.3632293,0,-234.3632293,-234.3632293,ANET
69.2328983,16/12/2021,144.4400024,18/01/2022,128.5800018,128.5800018,147.3288025,0,Not Called,0,-15.86000061,0,-15.86000061,-15.86000061,-0.001586,0,-1098.033809,0,-1098.033809,-1098.033809,DASH
35.4584795,16/12/2021,282.019989,18/01/2022,186.6100006,186.6100006,287.6603888,0,Not Called,0,-95.4099884,0,-95.4099884,-95.4099884,-0.009540999,0,-3383.093118,0,-3383.093118,-3383.093118,MRNA
73.57269081,18/01/2022,135.9199982,16/02/2022,138.6383981,154.0299988,138.6383981,0,Called,0,2.718399963,2.718399963,0,2.718399963,0.00027184,0,200,200,0,200,ENPH
314.7375966,18/01/2022,31.77249908,16/02/2022,32.40794907,33.11000061,32.40794907,0,Called,0,0.635449982,0.635449982,0,0.635449982,6.35E-05,0,200,200,0,200,ANET
77.77259183,18/01/2022,128.5800018,16/02/2022,94.88999939,94.88999939,131.1516019,0,Not Called,0,-33.69000244,0,-33.69000244,-33.69000244,-0.003369,0,-2620.158809,0,-2620.158809,-2620.158809,DASH
53.58769609,18/01/2022,186.6100006,16/02/2022,151.8099976,151.8099976,190.3422006,0,Not Called,0,-34.80000305,0,-34.80000305,-34.80000305,-0.00348,0,-1864.851987,0,-1864.851987,-1864.851987,MRNA
29.1117996,18/01/2022,343.5033264,16/02/2022,307.7966614,307.7966614,350.3733929,0,Not Called,0,-35.70666504,0,-35.70666504,-35.70666504,-0.003570667,0,-1039.485277,0,-1039.485277,-1039.485277,TSLA
105.3851835,16/02/2022,94.88999939,18/03/2022,96.78779938,107.2900009,96.78779938,0,Called,0,1.897799988,1.897799988,0,1.897799988,0.00018978,0,200,200,0,200,DASH
65.87181451,16/02/2022,151.8099976,18/03/2022,154.8461975,178.9299927,154.8461975,0,Called,0,3.036199951,3.036199951,0,3.036199951,0.00030362,0,200,200,0,200,MRNA
32.48898138,16/02/2022,307.7966614,18/03/2022,301.7966614,301.7966614,313.9525946,0,Not Called,0,-6,0,-6,-6,-0.0006,0,-194.9338883,0,-194.9338883,-194.9338883,TSLA
46.39849522,16/02/2022,215.524231,18/03/2022,215.4744568,215.4744568,219.8347156,0,Not Called,0,-0.04977417,0,-0.04977417,-0.04977417,-4.98E-06,0,-2.309446585,0,-2.309446585,-2.309446585,META
25.12057963,16/02/2022,398.0799866,18/03/2022,380.6000061,380.6000061,406.0415863,0,Not Called,0,-17.47998047,0,-17.47998047,-17.47998047,-0.001747998,0,-439.1072412,0,-439.1072412,-439.1072412,NFLX
33.13489273,18/03/2022,301.7966614,19/04/2022,307.8325946,342.7166748,307.8325946,0,Called,0,6.035933228,6.035933228,0,6.035933228,0.000603593,0,200,200,0,200,TSLA
46.40921318,18/03/2022,215.4744568,19/04/2022,216.2906036,216.2906036,219.7839459,0,Not Called,0,0.816146851,0,0.816146851,0.816146851,8.16E-05,0,37.87673318,0,37.87673318,37.87673318,META
26.27430331,18/03/2022,380.6000061,19/04/2022,348.6099854,348.6099854,388.2120062,0,Not Called,0,-31.99002075,0,-31.99002075,-31.99002075,-0.003199002,0,-840.5155081,0,-840.5155081,-840.5155081,NFLX
33.9593166,18/03/2022,294.4700012,19/04/2022,297.980011,297.980011,300.3594012,0,Not Called,0,3.510009766,0,3.510009766,3.510009766,0.000351001,0,119.1975329,0,119.1975329,119.1975329,EPAM
93.20533055,18/03/2022,107.2900009,19/04/2022,106.5100021,106.5100021,109.4358009,0,Not Called,0,-0.779998779,0,-0.779998779,-0.779998779,-7.80E-05,0,-72.70004405,0,-72.70004405,-72.70004405,DASH
46.23409354,19/04/2022,216.2906036,18/05/2022,191.3382416,191.3382416,220.6164157,0,Not Called,0,-24.95236206,0,-24.95236206,-24.95236206,-0.002495236,0,-1153.649842,0,-1153.649842,-1153.649842,META
28.6853516,19/04/2022,348.6099854,18/05/2022,177.1900024,177.1900024,355.5821851,0,Not Called,0,-171.4199829,0,-171.4199829,-171.4199829,-0.017141998,0,-4917.242481,0,-4917.242481,-4917.242481,NFLX
33.55929804,19/04/2022,297.980011,18/05/2022,303.9396112,313,303.9396112,0,Called,0,5.95960022,5.95960022,0,5.95960022,0.00059596,0,200,200,0,200,EPAM
93.88789597,19/04/2022,106.5100021,18/05/2022,63.63000107,63.63000107,108.6402022,0,Not Called,0,-42.88000107,0,-42.88000107,-42.88000107,-0.004288,0,-4025.913079,0,-4025.913079,-4025.913079,DASH
65.47930802,19/04/2022,152.7200012,18/05/2022,137.7100067,137.7100067,155.7744012,0,Not Called,0,-15.00999451,0,-15.00999451,-15.00999451,-0.001500999,0,-982.8440536,0,-982.8440536,-982.8440536,MRNA
52.26346766,18/05/2022,191.3382416,17/06/2022,162.9719238,162.9719238,195.1650064,0,Not Called,0,-28.36631775,0,-28.36631775,-28.36631775,-0.002836632,0,-1482.52213,0,-1482.52213,-1482.52213,META
56.43659271,18/05/2022,177.1900024,17/06/2022,175.5099945,175.5099945,180.7338025,0,Not Called,0,-1.680007935,0,-1.680007935,-1.680007935,-0.000168001,0,-94.81392355,0,-94.81392355,-94.81392355,NFLX
157.1585704,18/05/2022,63.63000107,17/06/2022,61.68999863,61.68999863,64.90260109,0,Not Called,0,-1.940002441,0,-1.940002441,-1.940002441,-0.000194,0,-304.8880102,0,-304.8880102,-304.8880102,DASH
72.61636419,18/05/2022,137.7100067,17/06/2022,128.0299988,128.0299988,140.4642068,0,Not Called,0,-9.680007935,0,-9.680007935,-9.680007935,-0.000968001,0,-702.9269815,0,-702.9269815,-702.9269815,MRNA
1909.49017,18/05/2022,5.236999989,17/06/2022,4.311999798,4.311999798,5.341739988,0,Not Called,0,-0.925000191,0,-0.925000191,-0.925000191,-9.25E-05,0,-1766.278772,0,-1766.278772,-1766.278772,SMCI
61.36026234,17/06/2022,162.9719238,20/07/2022,166.2313623,182.2311401,166.2313623,0,Called,0,3.259438477,3.259438477,0,3.259438477,0.000325944,0,200,200,0,200,META
56.97681222,17/06/2022,175.5099945,20/07/2022,179.0201944,216.4400024,179.0201944,0,Called,0,3.51019989,3.51019989,0,3.51019989,0.00035102,0,200,200,0,200,NFLX
162.1008303,17/06/2022,61.68999863,20/07/2022,62.9237986,77.16999817,62.9237986,0,Called,0,1.233799973,1.233799973,0,1.233799973,0.00012338,0,200,200,0,200,DASH
78.10669449,17/06/2022,128.0299988,20/07/2022,130.5905988,166.8899994,130.5905988,0,Called,0,2.560599976,2.560599976,0,2.560599976,0.00025606,0,200,200,0,200,MRNA
2319.109571,17/06/2022,4.311999798,20/07/2022,4.398239794,4.55700016,4.398239794,0,Called,0,0.086239996,0.086239996,0,0.086239996,8.62E-06,0,200,200,0,200,SMCI
901.7132428,20/07/2022,11.09000015,18/08/2022,10.44999981,10.44999981,11.31180016,0,Not Called,0,-0.640000343,0,-0.640000343,-0.640000343,-6.40E-05,0,-577.096785,0,-577.096785,-577.096785,CCL
742.9420484,20/07/2022,13.46000004,18/08/2022,13.72920004,13.81000042,13.72920004,0,Called,0,0.269200001,0.269200001,0,0.269200001,2.69E-05,0,200,200,0,200,NCLH
258.770308,20/07/2022,38.64431,18/08/2022,39.4171962,41.47121429,39.4171962,0,Called,0,0.7728862,0.7728862,0,0.7728862,7.73E-05,0,200,200,0,200,RCL
225.9887006,20/07/2022,44.25,18/08/2022,45.135,49.15999985,45.135,0,Called,0,0.885,0.885,0,0.885,8.85E-05,0,200,200,0,200,CZR
129.5840383,20/07/2022,77.16999817,18/08/2022,66.69999695,66.69999695,78.71339813,0,Not Called,0,-10.47000122,0,-10.47000122,-10.47000122,-0.001047,0,-1356.745039,0,-1356.745039,-1356.745039,DASH
956.9378165,18/08/2022,10.44999981,19/09/2022,10.65899981,10.77999973,10.65899981,0,Called,0,0.208999996,0.208999996,0,0.208999996,2.09E-05,0,200,200,0,200,CCL
149.9250443,18/08/2022,66.69999695,19/09/2022,58.88000107,58.88000107,68.03399689,0,Not Called,0,-7.81999588,0,-7.81999588,-7.81999588,-0.000782,0,-1172.413229,0,-1172.413229,-1172.413229,DASH
155.590033,18/08/2022,64.27146912,19/09/2022,53.74731064,53.74731064,65.5568985,0,Not Called,0,-10.52415848,0,-10.52415848,-10.52415848,-0.001052416,0,-1637.454165,0,-1637.454165,-1637.454165,MTCH
241.1311115,18/08/2022,41.47121429,19/09/2022,42.30063858,50.31893921,42.30063858,0,Called,0,0.829424286,0.829424286,0,0.829424286,8.29E-05,0,200,200,0,200,RCL
724.1129396,18/08/2022,13.81000042,19/09/2022,14.08620043,15.32999992,14.08620043,0,Called,0,0.276200008,0.276200008,0,0.276200008,2.76E-05,0,200,200,0,200,NCLH
169.8369534,19/09/2022,58.88000107,18/10/2022,46.90000153,46.90000153,60.05760109,0,Not Called,0,-11.97999954,0,-11.97999954,-11.97999954,-0.001198,0,-2034.646624,0,-2034.646624,-2034.646624,DASH
186.0558209,19/09/2022,53.74731064,18/10/2022,45.43668365,45.43668365,54.82225685,0,Not Called,0,-8.310626984,0,-8.310626984,-8.310626984,-0.000831063,0,-1546.240525,0,-1546.240525,-1546.240525,MTCH
64.74777355,19/09/2022,154.4454651,18/10/2022,148.1880188,148.1880188,157.5343744,0,Not Called,0,-6.257446289,0,-6.257446289,-6.257446289,-0.000625745,0,-405.1557154,0,-405.1557154,-405.1557154,FDX
652.3157241,19/09/2022,15.32999992,18/10/2022,14.31000042,14.31000042,15.63659992,0,Not Called,0,-1.019999504,0,-1.019999504,-1.019999504,-0.000102,0,-665.361715,0,-665.361715,-665.361715,NCLH
1272.264609,19/09/2022,7.860000134,18/10/2022,8.017200136,8.159999847,8.017200136,0,Called,0,0.157200003,0.157200003,0,0.157200003,1.57E-05,0,200,200,0,200,PLTR
213.2196093,18/10/2022,46.90000153,16/11/2022,47.83800156,60.77999878,47.83800156,0,Called,0,0.938000031,0.938000031,0,0.938000031,9.38E-05,0,200,200,0,200,DASH
220.0864851,18/10/2022,45.43668365,16/11/2022,46.34541733,48.7569809,46.34541733,0,Called,0,0.908733673,0.908733673,0,0.908733673,9.09E-05,0,200,200,0,200,MTCH
67.48183882,18/10/2022,148.1880188,16/11/2022,151.1517792,161.9070282,151.1517792,0,Called,0,2.963760376,2.963760376,0,2.963760376,0.000296376,0,200,200,0,200,FDX
698.8119991,18/10/2022,14.31000042,16/11/2022,14.59620043,17.59000015,14.59620043,0,Called,0,0.286200008,0.286200008,0,0.286200008,2.86E-05,0,200,200,0,200,NCLH
1237.623774,18/10/2022,8.079999924,16/11/2022,8.241599922,9.630000114,8.241599922,0,Called,0,0.161599998,0.161599998,0,0.161599998,1.62E-05,0,200,200,0,200,CCL
96.33911085,16/11/2022,103.8000031,16/12/2022,94.68000031,94.68000031,105.8760031,0,Not Called,0,-9.120002747,0,-9.120002747,-9.120002747,-0.000912,0,-878.6129555,0,-878.6129555,-878.6129555,GNRC
172.6832268,16/11/2022,57.90950394,16/12/2022,59.06769402,65.17919159,59.06769402,0,Called,0,1.158190079,1.158190079,0,1.158190079,0.000115819,0,200,200,0,200,FIS
88.73204806,16/11/2022,112.6988525,16/12/2022,114.9528296,118.8697662,114.9528296,0,Called,0,2.253977051,2.253977051,0,2.253977051,0.000225398,0,200,200,0,200,META
144.2169098,16/11/2022,69.33999634,16/12/2022,70.72679626,72.41000366,70.72679626,0,Called,0,1.386799927,1.386799927,0,1.386799927,0.00013868,0,200,200,0,200,DVA
49.65489861,16/11/2022,201.3899994,16/12/2022,198.2100067,198.2100067,205.4177994,0,Not Called,0,-3.179992676,0,-3.179992676,-3.179992676,-0.000317999,0,-157.9022139,0,-157.9022139,-157.9022139,ALGN
105.6189266,16/12/2022,94.68000031,19/01/2023,96.57360031,105.3199997,96.57360031,0,Called,0,1.893600006,1.893600006,0,1.893600006,0.00018936,0,200,200,0,200,GNRC
50.45153959,16/12/2022,198.2100067,19/01/2023,202.1742068,236.3000031,202.1742068,0,Called,0,3.964200134,3.964200134,0,3.964200134,0.00039642,0,200,200,0,200,ALGN
16.93107346,16/12/2022,590.6300049,19/01/2023,602.442605,623.8599854,602.442605,0,Called,0,11.8126001,11.8126001,0,11.8126001,0.00118126,0,200,200,0,200,FICO
89.68609865,16/12/2022,111.5,19/01/2023,99.84999847,99.84999847,113.73,0,Not Called,0,-11.65000153,0,-11.65000153,-11.65000153,-0.001165,0,-1044.843186,0,-1044.843186,-1044.843186,CRWD
1183.431979,16/12/2022,8.449999809,19/01/2023,8.618999805,10.11999989,8.618999805,0,Called,0,0.168999996,0.168999996,0,0.168999996,1.69E-05,0,200,200,0,200,CCL
100.1502269,19/01/2023,99.84999847,17/02/2023,101.8469984,114.25,101.8469984,0,Called,0,1.996999969,1.996999969,0,1.996999969,0.0001997,0,200,200,0,200,CRWD
78.6348993,19/01/2023,127.1699982,17/02/2023,129.7133981,208.3099976,129.7133981,0,Called,0,2.543399963,2.543399963,0,2.543399963,0.00025434,0,200,200,0,200,TSLA
52.52652455,19/01/2023,190.3800049,17/02/2023,166.6000061,166.6000061,194.187605,0,Not Called,0,-23.77999878,0,-23.77999878,-23.77999878,-0.002378,0,-1249.08069,0,-1249.08069,-1249.08069,MRNA
1411.233425,19/01/2023,7.085999966,17/02/2023,7.227719965,9.197999954,7.227719965,0,Called,0,0.141719999,0.141719999,0,0.141719999,1.42E-05,0,200,200,0,200,SMCI
801.9246019,19/01/2023,12.47000027,17/02/2023,12.71940027,15.43000031,12.71940027,0,Called,0,0.249400005,0.249400005,0,0.249400005,2.49E-05,0,200,200,0,200,WBD
60.0240074,17/02/2023,166.6000061,21/03/2023,152.1000061,152.1000061,169.9320062,0,Not Called,0,-14.5,0,-14.5,-14.5,-0.00145,0,-870.3481074,0,-870.3481074,-870.3481074,MRNA
1086.956544,17/02/2023,9.199999809,21/03/2023,8.449999809,8.449999809,9.383999805,0,Not Called,0,-0.75,0,-0.75,-0.75,-7.50E-05,0,-815.2174082,0,-815.2174082,-815.2174082,PLTR
31.57462748,17/02/2023,316.7099915,21/03/2023,323.0441913,327.6400146,323.0441913,0,Called,0,6.334199829,6.334199829,0,6.334199829,0.00063342,0,200,200,0,200,ALGN
1087.192873,17/02/2023,9.197999954,21/03/2023,9.381959953,10.82499981,9.381959953,0,Called,0,0.183959999,0.183959999,0,0.183959999,1.84E-05,0,200,200,0,200,SMCI
58.11620527,17/02/2023,172.069046,21/03/2023,175.5104269,201.2117004,175.5104269,0,Called,0,3.44138092,3.44138092,0,3.44138092,0.000344138,0,200,200,0,200,META
65.74621695,21/03/2023,152.1000061,20/04/2023,141.1399994,141.1399994,155.1420062,0,Not Called,0,-10.96000671,0,-10.96000671,-10.96000671,-0.001096001,0,-720.5789792,0,-720.5789792,-720.5789792,MRNA
1183.431979,21/03/2023,8.449999809,20/04/2023,8.149999619,8.149999619,8.618999805,0,Not Called,0,-0.300000191,0,-0.300000191,-0.300000191,-3.00E-05,0,-355.0298195,0,-355.0298195,-355.0298195,PLTR
884.0943934,21/03/2023,11.31100941,20/04/2023,10.67276859,10.67276859,11.5372296,0,Not Called,0,-0.638240814,0,-0.638240814,-0.638240814,-6.38E-05,0,-564.2651255,0,-564.2651255,-564.2651255,KEY
173.5661479,21/03/2023,57.61492157,20/04/2023,52.31554794,52.31554794,58.76722,0,Not Called,0,-5.299373627,0,-5.299373627,-5.299373627,-0.000529937,0,-919.7918668,0,-919.7918668,-919.7918668,SCHW
333.0918897,21/03/2023,30.02174568,20/04/2023,29.82575989,29.82575989,30.6221806,0,Not Called,0,-0.195985794,0,-0.195985794,-0.195985794,-1.96E-05,0,-65.28127849,0,-65.28127849,-65.28127849,TFC
70.85163698,20/04/2023,141.1399994,19/05/2023,126.2399979,126.2399979,143.9627994,0,Not Called,0,-14.90000153,0,-14.90000153,-14.90000153,-0.00149,0,-1055.689499,0,-1055.689499,-1055.689499,MRNA
1226.993922,20/04/2023,8.149999619,19/05/2023,8.312999611,11.71000004,8.312999611,0,Called,0,0.162999992,0.162999992,0,0.162999992,1.63E-05,0,200,200,0,200,PLTR
936.9640045,20/04/2023,10.67276859,19/05/2023,8.704866409,8.704866409,10.88622396,0,Not Called,0,-1.967902184,0,-1.967902184,-1.967902184,-0.00019679,0,-1843.85351,0,-1843.85351,-1843.85351,KEY
191.1477638,20/04/2023,52.31554794,19/05/2023,50.32281113,50.32281113,53.3618589,0,Not Called,0,-1.992736816,0,-1.992736816,-1.992736816,-0.000199274,0,-380.9071862,0,-380.9071862,-380.9071862,SCHW
335.2806446,20/04/2023,29.82575989,19/05/2023,26.96082878,26.96082878,30.42227509,0,Not Called,0,-2.864931107,0,-2.864931107,-2.864931107,-0.000286493,0,-960.5559481,0,-960.5559481,-960.5559481,TFC
79.21419652,19/05/2023,126.2399979,21/06/2023,121.0699997,121.0699997,128.7647978,0,Not Called,0,-5.169998169,0,-5.169998169,-5.169998169,-0.000517,0,-409.537251,0,-409.537251,-409.537251,MRNA
1148.782707,19/05/2023,8.704866409,21/06/2023,8.878963737,8.903123856,8.878963737,0,Called,0,0.174097328,0.174097328,0,0.174097328,1.74E-05,0,200,200,0,200,KEY
198.7170386,19/05/2023,50.32281113,21/06/2023,51.32926735,52.56284714,51.32926735,0,Called,0,1.006456223,1.006456223,0,1.006456223,0.000100646,0,200,200,0,200,SCHW
370.9084792,19/05/2023,26.96082878,21/06/2023,27.50004536,28.59482002,27.50004536,0,Called,0,0.539216576,0.539216576,0,0.539216576,5.39E-05,0,200,200,0,200,TFC
681.0779725,19/05/2023,14.6826067,21/06/2023,14.97625883,15.28026485,14.97625883,0,Called,0,0.293652134,0.293652134,0,0.293652134,2.94E-05,0,200,200,0,200,PARA
82.59684501,21/06/2023,121.0699997,21/07/2023,123.4913997,126.4300003,123.4913997,0,Called,0,2.421399994,2.421399994,0,2.421399994,0.00024214,0,200,200,0,200,MRNA
683.0600933,21/06/2023,14.64000034,21/07/2023,14.93280035,16.43000031,14.93280035,0,Called,0,0.292800007,0.292800007,0,0.292800007,2.93E-05,0,200,200,0,200,PLTR
454.7314972,21/06/2023,21.99099922,21/07/2023,22.43081921,30.31500053,22.43081921,0,Called,0,0.439819984,0.439819984,0,0.439819984,4.40E-05,0,200,200,0,200,SMCI
46.36068679,21/06/2023,215.6999969,21/07/2023,220.0139969,237.4600067,220.0139969,0,Called,0,4.313999939,4.313999939,0,4.313999939,0.0004314,0,200,200,0,200,EPAM
54.17705006,21/06/2023,184.5800018,21/07/2023,188.2716019,197.9100037,188.2716019,0,Called,0,3.691600037,3.691600037,0,3.691600037,0.00036916,0,200,200,0,200,FSLR
559.2841426,21/07/2023,17.87999916,21/08/2023,15.71000004,15.71000004,18.23759914,0,Not Called,0,-2.169999123,0,-2.169999123,-2.169999123,-0.000217,0,-1213.646099,0,-1213.646099,-1213.646099,CCL
68.82312312,21/07/2023,145.3000031,21/08/2023,116.1800003,116.1800003,148.2060031,0,Not Called,0,-29.12000275,0,-29.12000275,-29.12000275,-0.002912,0,-2004.129534,0,-2004.129534,-2004.129534,GNRC
38.45858173,21/07/2023,260.019989,21/08/2023,231.2799988,231.2799988,265.2203888,0,Not Called,0,-28.73999023,0,-28.73999023,-28.73999023,-0.002873999,0,-1105.299263,0,-1105.299263,-1105.299263,TSLA
329.8696957,21/07/2023,30.31500053,21/08/2023,25.26399994,25.26399994,30.92130054,0,Not Called,0,-5.051000595,0,-5.051000595,-5.051000595,-0.0005051,0,-1666.172029,0,-1666.172029,-1666.172029,SMCI
608.6427154,21/07/2023,16.43000031,21/08/2023,14.5,14.5,16.75860031,0,Not Called,0,-1.930000305,0,-1.930000305,-1.930000305,-0.000193,0,-1174.680626,0,-1174.680626,-1174.680626,PLTR
636.5372359,21/08/2023,15.71000004,20/09/2023,14.64999962,14.64999962,16.02420004,0,Not Called,0,-1.06000042,0,-1.06000042,-1.06000042,-0.000106,0,-674.7297371,0,-674.7297371,-674.7297371,CCL
86.07333425,21/08/2023,116.1800003,20/09/2023,110.2200012,110.2200012,118.5036003,0,Not Called,0,-5.959999084,0,-5.959999084,-5.959999084,-0.000596,0,-512.9969934,0,-512.9969934,-512.9969934,GNRC
43.23763426,21/08/2023,231.2799988,20/09/2023,235.9055988,262.5899963,235.9055988,0,Called,0,4.625599976,4.625599976,0,4.625599976,0.00046256,0,200,200,0,200,TSLA
395.8201403,21/08/2023,25.26399994,20/09/2023,24.30699921,24.30699921,25.76927994,0,Not Called,0,-0.957000732,0,-0.957000732,-0.957000732,-9.57E-05,0,-378.8001642,0,-378.8001642,-378.8001642,SMCI
689.6551724,21/08/2023,14.5,20/09/2023,14.73999977,14.73999977,14.79,0,Not Called,0,0.239999771,0,0.239999771,0.239999771,2.40E-05,0,165.5170835,0,165.5170835,165.5170835,PLTR
682.5938744,20/09/2023,14.64999962,19/10/2023,11.39000034,11.39000034,14.94299961,0,Not Called,0,-3.259999275,0,-3.259999275,-3.259999275,-0.000326,0,-2225.255536,0,-2225.255536,-2225.255536,CCL
90.72763463,20/09/2023,110.2200012,19/10/2023,93.95999908,93.95999908,112.4244012,0,Not Called,0,-16.26000214,0,-16.26000214,-16.26000214,-0.001626,0,-1475.231533,0,-1475.231533,-1475.231533,GNRC
411.4041357,20/09/2023,24.30699921,19/10/2023,24.79313919,26.50499916,24.79313919,0,Called,0,0.486139984,0.486139984,0,0.486139984,4.86E-05,0,200,200,0,200,SMCI
678.4260621,20/09/2023,14.73999977,19/10/2023,15.03479977,17.05999947,15.03479977,0,Called,0,0.294799995,0.294799995,0,0.294799995,2.95E-05,0,200,200,0,200,PLTR
149.6758728,20/09/2023,66.81103516,19/10/2023,64.96000671,64.96000671,68.14725586,0,Not Called,0,-1.851028442,0,-1.851028442,-1.851028442,-0.000185103,0,-277.0542977,0,-277.0542977,-277.0542977,DELL
877.9630991,19/10/2023,11.39000034,17/11/2023,11.61780035,14.78999996,11.61780035,0,Called,0,0.227800007,0.227800007,0,0.227800007,2.28E-05,0,200,200,0,200,CCL
106.4282684,19/10/2023,93.95999908,17/11/2023,95.83919907,114.1200027,95.83919907,0,Called,0,1.879199982,1.879199982,0,1.879199982,0.00018792,0,200,200,0,200,GNRC
153.9408708,19/10/2023,64.96000671,17/11/2023,66.25920685,71.72978973,66.25920685,0,Called,0,1.299200134,1.299200134,0,1.299200134,0.00012992,0,200,200,0,200,DELL
377.2873162,19/10/2023,26.50499916,17/11/2023,27.03509914,28.85899925,27.03509914,0,Called,0,0.530099983,0.530099983,0,0.530099983,5.30E-05,0,200,200,0,200,SMCI
122.5189863,19/10/2023,81.62000275,17/11/2023,83.2524028,96.16000366,83.2524028,0,Called,0,1.632400055,1.632400055,0,1.632400055,0.00016324,0,200,200,0,200,DVA
57.01910727,17/11/2023,175.3798065,19/12/2023,178.8874026,205.9307861,178.8874026,0,Called,0,3.50759613,3.50759613,0,3.50759613,0.00035076,0,200,200,0,200,PAYC
48.39334122,17/11/2023,206.6399994,19/12/2023,210.7727994,268.3099976,210.7727994,0,Called,0,4.132799988,4.132799988,0,4.132799988,0.00041328,0,200,200,0,200,ALGN
107.6889935,17/11/2023,92.86000061,19/12/2023,94.71720062,135.3200073,94.71720062,0,Called,0,1.857200012,1.857200012,0,1.857200012,0.00018572,0,200,200,0,200,ENPH
933.7068127,17/11/2023,10.71000004,19/12/2023,10.92420004,12.35999966,10.92420004,0,Called,0,0.214200001,0.214200001,0,0.214200001,2.14E-05,0,200,200,0,200,WBD
142.7959471,17/11/2023,70.02999878,19/12/2023,71.43059875,84.73999786,71.43059875,0,Called,0,1.400599976,1.400599976,0,1.400599976,0.00014006,0,200,200,0,200,ON
809.0615111,19/12/2023,12.35999966,22/01/2024,10.47000027,10.47000027,12.60719965,0,Not Called,0,-1.88999939,0,-1.88999939,-1.88999939,-0.000189,0,-1529.125762,0,-1529.125762,-1529.125762,WBD
73.8989023,19/12/2023,135.3200073,22/01/2024,107.1500015,107.1500015,138.0264075,0,Not Called,0,-28.1700058,0,-28.1700058,-28.1700058,-0.002817001,0,-2081.732506,0,-2081.732506,-2081.732506,ENPH
646.6325221,19/12/2023,15.46473408,22/01/2024,13.44122028,13.44122028,15.77402876,0,Not Called,0,-2.023513794,0,-2.023513794,-2.023513794,-0.000202351,0,-1308.469828,0,-1308.469828,-1308.469828,PARA
316.5157955,19/12/2023,31.59399986,22/01/2024,32.22587986,43.62400055,32.22587986,0,Called,0,0.631879997,0.631879997,0,0.631879997,6.32E-05,0,200,200,0,200,SMCI
68.57145249,19/12/2023,145.8332825,22/01/2024,118.2392273,118.2392273,148.7499481,0,Not Called,0,-27.59405518,0,-27.59405518,-27.59405518,-0.002759406,0,-1892.164443,0,-1892.164443,-1892.164443,ALB
955.1098133,22/01/2024,10.47000027,21/02/2024,9.569999695,9.569999695,10.67940027,0,Not Called,0,-0.900000572,0,-0.900000572,-0.900000572,-9.00E-05,0,-859.5993785,0,-859.5993785,-859.5993785,WBD
93.3271102,22/01/2024,107.1500015,21/02/2024,109.2930016,126.2399979,109.2930016,0,Called,0,2.143000031,2.143000031,0,2.143000031,0.0002143,0,200,200,0,200,ENPH
743.9800694,22/01/2024,13.44122028,21/02/2024,11.53501129,11.53501129,13.71004469,0,Not Called,0,-1.906208992,0,-1.906208992,-1.906208992,-0.000190621,0,-1418.181498,0,-1418.181498,-1418.181498,PARA
84.57430101,22/01/2024,118.2392273,21/02/2024,116.0849686,116.0849686,120.6040118,0,Not Called,0,-2.154258728,0,-2.154258728,-2.154258728,-0.000215426,0,-182.1949261,0,-182.1949261,-182.1949261,ALB
229.2316127,22/01/2024,43.62400055,21/02/2024,44.49648056,73.41699982,44.49648056,0,Called,0,0.872480011,0.872480011,0,0.872480011,8.72E-05,0,200,200,0,200,SMCI
1044.932113,21/02/2024,9.569999695,21/03/2024,8.720000267,8.720000267,9.761399689,0,Not Called,0,-0.849999428,0,-0.849999428,-0.849999428,-8.50E-05,0,-888.1916979,0,-888.1916979,-888.1916979,WBD
866.9258961,21/02/2024,11.53501129,21/03/2024,11.6042366,11.6042366,11.76571152,0,Not Called,0,0.069225311,0,0.069225311,0.069225311,6.92E-06,0,60.01321501,0,60.01321501,60.01321501,PARA
86.14379728,21/02/2024,116.0849686,21/03/2024,118.4066679,122.653801,118.4066679,0,Called,0,2.321699371,2.321699371,0,2.321699371,0.00023217,0,200,200,0,200,ALB
136.2082355,21/02/2024,73.41699982,21/03/2024,74.88533981,97.16100311,74.88533981,0,Called,0,1.468339996,1.468339996,0,1.468339996,0.000146834,0,200,200,0,200,SMCI
